image_path,label,source_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\test\open_eyes_test\s0037_09847_1_1_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\test\open_eyes_test\s0037_09982_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00001_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00002_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00004_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00015_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00024_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00026_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00028_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00037_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00049_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00051_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00061_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00064_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00071_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00079_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00080_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00081_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00089_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00091_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00092_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00108_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00111_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00113_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00118_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00120_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00122_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00124_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00129_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00130_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00138_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00140_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00142_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00148_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00150_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00156_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00160_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00167_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00172_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00173_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00177_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00186_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00190_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00192_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00193_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00197_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00198_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00202_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00203_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00205_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00213_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00218_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00235_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00238_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00244_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00246_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00250_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00254_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00255_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00257_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00259_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00262_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00267_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00279_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00280_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00283_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00287_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00288_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00293_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00294_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00296_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00308_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00310_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00311_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00313_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00318_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00330_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00341_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00347_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00348_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00350_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00356_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00358_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00362_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00366_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00371_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00372_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00375_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00380_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00385_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00386_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00394_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00401_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00402_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00403_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00405_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00416_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00421_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00423_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00431_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00437_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00440_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00452_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00453_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00454_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00455_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00458_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00462_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00464_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00479_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00484_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00488_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00492_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00495_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00496_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00503_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00515_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00516_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00521_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00529_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00536_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00542_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00546_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00554_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00555_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00560_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00563_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00566_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00567_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00569_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00571_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00572_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00576_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00577_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00579_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00587_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00589_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00600_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00602_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00603_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00604_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00609_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00610_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00611_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00615_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00618_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00619_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00624_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00625_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00626_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00630_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00633_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00638_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00642_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00658_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00662_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00665_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00667_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00684_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00687_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00689_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00693_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00694_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00699_0_0_0_0_1_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00700_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00702_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00713_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00717_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00718_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00725_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00729_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00730_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00732_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00733_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00735_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00740_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00743_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00744_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00746_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00750_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00753_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00757_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00766_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00772_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00774_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00776_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00785_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00795_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00796_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00802_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00804_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00805_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00807_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00808_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00810_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00811_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00815_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00818_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00823_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00826_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00832_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00834_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00840_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00842_0_0_0_0_0_01.png,closed,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\close_eyes_sample\s0001_00855_0_0_0_0_0_01.png,closed,mrl_dataset
